name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Bucharest,Romania",2024-02-02T02:00:00,-0.3,-0.3,-2.7,83.95,0,0,,0,0,6.5,3.8,216,1021.1,83.1,6.3,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T03:00:00,0.6,0.6,-2.5,79.47,0,0,,0,0,6.5,3.3,340,1021,86.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T04:00:00,0.6,0.6,-2.4,80.07,0,0,,0,0,4,0.2,186,1020.8,78.9,8.6,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T05:00:00,1.1,1.1,-2,79.66,0,0,,0,0,6.1,3.6,121,1020.8,90,8.1,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T06:00:00,1.2,1.2,-1.9,80.25,0,0,,0,0,5.4,0.1,75,1021.3,99.8,8.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T07:00:00,1.2,1.2,-1.8,80.09,0,0,,0,0,5.8,0.3,33,1022,100,7.2,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T08:00:00,2.1,0,-1.4,77.28,0,0,,0,0,4,7.2,43,1023.4,100,8.1,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T09:00:00,2.5,2.5,-1.3,75.56,0,0,,0,0,6.8,3.9,63,1024,100,9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T10:00:00,3.1,3.1,0.1,80.45,0,0,,0,0,7.6,3.9,80,1024.5,100,11,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T11:00:00,2.7,2.7,0.4,84.85,0,0,,0,0,10.1,3.9,120,1025,100,7.4,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T12:00:00,3.9,3.9,0.6,79.21,0,0,,0,0,10.4,0.5,139,1025.5,100,10.2,2,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T13:00:00,4.4,4.4,1.2,79.52,0,0,,0,0,13.7,3.6,221,1025.1,100,8.5,2,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T14:00:00,4.2,4.2,0.7,77.94,0,0,,0,0,13.7,3.8,231,1025,100,8.2,1,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T15:00:00,5,5,1.1,75.73,0,0,,0,0,14.4,3.7,289,1025.2,100,11,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T16:00:00,5.5,5.5,0.7,71.43,0,0,,0,0,14.4,3.9,249,1025.4,90.6,13.7,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T17:00:00,4.8,3.2,0.9,75.85,0,0,,0,0,13.3,7.2,240,1025.8,90,12.8,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T18:00:00,4.1,4.1,0.9,79.57,0,0,,0,0,9.4,3.7,232,1026,99,12.8,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T19:00:00,3.8,2,0.9,81.16,0,0,,0,0,10.4,7.2,240,1026.3,89.2,12.8,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T20:00:00,4,4,0.7,79.17,0,0,,0,0,9.4,3.7,269,1026.8,89.1,13.7,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T21:00:00,3.2,3.2,-0.1,78.56,0,0,,0,0,9.4,3.9,244,1027.1,76.1,13.6,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T22:00:00,3,3,-0.5,78.14,0,0,,0,0,9.4,3.7,239,1026.9,36.9,14.6,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-02T23:00:00,1.5,1.5,-0.7,85.31,0,0,,0,0,9,3.7,215,1026.9,36.9,8.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T00:00:00,1,1,-0.9,86.99,0,0,,0,0,10.1,3.7,222,1026.6,27.7,7.3,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T01:00:00,0,0,-1.2,91.77,0,0,,0,0,8.6,3.9,221,1026.2,0,5.4,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T02:00:00,-0.7,-0.7,-1.4,94.99,0,0,,0,0,9.7,3.8,221,1025.5,0,3.5,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T03:00:00,-0.7,-0.7,-1.2,96.28,0,0,,0,0,9.7,3.8,221,1025.2,0,3.5,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T04:00:00,-1.4,-1.4,-1.9,96.35,0,0,,0,0,10.1,3.6,212,1024.8,0,2.1,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T05:00:00,-1.3,-1.3,-1.6,97.8,0,0,,0,0,10.8,3.8,221,1024.3,0.2,2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T06:00:00,-1.5,-4.2,-2.2,95.14,0,0,,0,0,14.8,7.2,211,1023.7,49.3,2.1,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T07:00:00,-1.4,-4.2,-2.1,95.09,0,0,,0,0,19.1,7.4,220,1022.9,77.2,2.9,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T08:00:00,-1.4,-4.1,-1.5,99.18,0.008,100,"rain,snow",0,0,20.5,7.3,221,1022.8,99.9,1,3,0,0,,"Snow, Rain, Overcast",snow,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T09:00:00,-1.2,-3.9,-1.9,94.56,0,0,,0,0,19.8,7.5,239,1022.8,53.9,4.7,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T10:00:00,0.1,-3.4,-1.3,90.02,0,0,,0,0,24.8,10.8,230,1022.4,30.9,6.7,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T11:00:00,2.6,0.4,-0.4,80.9,0,0,,0,0,28.4,7.7,230,1022,31.5,11.7,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T12:00:00,4.8,3.1,-0.2,70.06,0,0,,0,0,30.6,7.5,230,1021.3,61.3,14.8,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T13:00:00,6.3,4.1,0.6,66.86,0,0,,0,0,30.6,10.8,230,1020.2,89.8,15.1,5,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T14:00:00,8.1,6.3,1.1,61.25,0,0,,0,0,29.5,10.8,231,1019.3,50.2,17.1,5,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T15:00:00,9.4,7.7,2.1,60.59,0,0,,0,0,29.9,11,231,1018.5,32.9,19.1,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T16:00:00,10.1,10.1,2.6,59.55,0,0,,0,0,28.4,7.5,231,1018,30.5,20,2,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T17:00:00,9.9,8.4,2.3,59.45,0,0,,0,0,24.5,10.6,250,1017.8,30.8,20,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T18:00:00,7.9,7.9,2.3,68.07,0,0,,0,0,14,3.9,222,1018.1,39.4,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T19:00:00,6.6,6.6,2.2,73.38,0,0,,0,0,10.4,3.6,226,1018.1,17.3,12.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T20:00:00,5.7,5.7,2.1,77.84,0,0,,0,0,9,3.9,222,1018.1,26.7,10.4,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T21:00:00,6.1,4.8,2,75.03,0,0,,0,0,10.1,7,233,1018.1,40.2,17.8,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T22:00:00,5.7,5.7,1.6,75.29,0,0,,0,0,10.4,3.9,252,1018.3,55.9,19.9,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-03T23:00:00,4.1,4.1,1.1,81.11,0,0,,0,0,11.2,3.8,220,1018.7,32.1,12.3,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T00:00:00,2.5,2.5,0.6,87.01,0,0,,0,0,13,0.4,249,1018.5,1,11.2,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T01:00:00,2.5,2.5,0.6,87.08,0,0,,0,0,13,3.4,211,1018.6,30.4,12.9,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T02:00:00,3.1,1.2,0.8,85.04,0,0,,0,0,12.2,6.9,235,1018.4,97.2,15.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T03:00:00,2.5,0.5,0.6,87.18,0,0,,0,0,14,6.9,216,1018.3,98.7,11.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T04:00:00,2.1,0.1,0.4,88.18,0,0,,0,0,14.4,7,221,1017.6,98.7,12,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T05:00:00,2.1,0.1,0.5,89.2,0,0,,0,0,15.1,7.1,211,1017.4,99.3,12,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T06:00:00,1.5,-1.1,0.7,94.42,0,0,,0,0,16.2,8.7,222,1016.7,100,10.8,0,0,0,,Overcast,cloudy,"F0727,15420099999,15421099999"
"Bucharest,Romania",2024-02-04T07:00:00,2.1,2.1,0.8,91.18,0,0,,0,0,16.6,3.8,240,1017.2,100,10.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T08:00:00,1.8,1.8,0.6,91.97,0,0,,0,0,10.4,3.8,220,1017.3,100,10,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T09:00:00,2.8,0.8,1,88.22,0,0,,0,0,16.9,7.1,241,1017.6,99.3,11.9,0,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T10:00:00,3.9,3.9,1.3,82.93,0,0,,0,0,19.1,3.7,244,1017.6,99.3,13.9,1,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T11:00:00,5,5,1.1,75.77,0,0,,0,0,20.9,3.7,262,1017.7,100,15.8,1,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T12:00:00,5.3,5.3,1.5,76.45,0,0,,0,0,20.2,3.8,231,1017.9,100,14.1,2,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T13:00:00,6.3,4.9,2.3,75.29,0,0,,0,0,21.2,7.4,240,1017.6,100,16.7,5,0,0,,Overcast,cloudy,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T14:00:00,7.8,6.6,3.1,72.16,0,0,,0,0,23.8,7.4,231,1016.8,90,18.8,5,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T15:00:00,11.1,11.1,4.1,62.07,0,0,,0,0,27.7,10.8,241,1015.6,31,20,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T16:00:00,13.1,13.1,4.1,54.39,0,0,,0,0,27.4,10.6,242,1015.2,10,20,1,0,0,,Clear,clear-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T17:00:00,13.2,13.2,4.1,53.97,0,0,,0,0,23.4,7.3,241,1015.2,60,20,0,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T18:00:00,11.9,11.9,3.4,56.02,0,0,,0,0,9.7,7.4,231,1015.3,78.1,20,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T19:00:00,9.2,8.4,4.1,70.11,0,0,,0,0,12.2,7,220,1015.3,56,19.1,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T20:00:00,8.5,7.5,3.4,70.22,0,0,,0,0,25.6,7.4,243,1015.7,36.9,17.2,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T21:00:00,10.8,10.8,1.7,53.41,0,0,,0,0,25.2,4.1,259,1015.8,55.3,20,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T22:00:00,10.2,10.2,1.1,53.21,0,0,,0,0,26.3,7.3,250,1015.9,0,20,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-04T23:00:00,8.5,7.4,1.3,60.63,0,0,,0,0,31.7,7.3,242,1015.8,0,20,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T00:00:00,8.8,7,1.5,60.46,0,0,,0,0,32.4,10.9,250,1015.2,0,20,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T01:00:00,6.7,3.9,2.3,73.77,0,0,,0,0,32.4,14.4,241,1015.2,0,20,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T02:00:00,5.6,3.2,1.8,76.82,0,0,,0,0,31.7,10.8,230,1014.1,0,20,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T03:00:00,6.4,3.6,2.5,76.21,0,0,,0,0,32.4,14.4,240,1013.8,0,20,0,0,0,,Clear,clear-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T04:00:00,6.6,3.9,2.9,77.05,0,0,,0,0,35.3,14.1,240,1012.7,36.9,20,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T05:00:00,7.1,4.4,3.3,77.05,0,0,,0,0,35.3,14.4,240,1012.3,83,20,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T06:00:00,7.2,5.1,3.3,76.48,0,0,,0,0,32.8,11.1,241,1012,83.5,20,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T07:00:00,7.2,5.1,3.3,76.47,0,0,,0,0,36,11,231,1011.8,55.8,20,0,0,0,,Partially cloudy,partly-cloudy-night,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T08:00:00,7.2,4.5,3.1,75.49,0,0,,0,0,32.4,14.4,240,1011.6,57.8,20,3,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T09:00:00,8,6,3.4,72.73,0,0,,0,0,39.6,10.9,241,1011.7,77.8,20,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T10:00:00,10.4,10.4,4,64.94,0,0,,0,0,38.9,14.6,241,1011.8,41.7,20,1,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T11:00:00,11.9,11.9,5,62.72,0,0,,0,0,47.5,14.6,241,1011.5,79.1,20,9,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
"Bucharest,Romania",2024-02-05T12:00:00,13.9,13.9,5.8,58.32,0,0,,0,0,46.1,18,240,1011.2,60.7,20,6,0,0,,Partially cloudy,partly-cloudy-day,"F0727,15422099999,15419099999,15455099999,15420099999,15421099999,15402099999"
