datetime,temp,feelslike,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,has_snow,has_solarradiation,icon_cloudy,icon_fog,icon_partly_cloudy,icon_rain,icon_snow,ckwh,consumption,production,nuclear,wind,hydroelectric,oil_gas,coal,solar,biomass
2024-01-19 19:00:00,6.6,5.1,5.0,89.53,14.8,7.6,42.0,1008.4,100.0,14.9,0,0,1.0,0.0,0.0,0.0,0.0,10.69,8027,6977,1370,559,2313,1784,890,0,59
2024-01-19 20:00:00,5.0,3.2,3.1,87.7,28.4,7.8,61.0,1009.0,97.5,19.6,0,0,0.0,0.0,0.0,1.0,0.0,10.72,7811,7107,1371,742,2282,1786,867,0,59
2024-01-19 21:00:00,3.8,2.0,1.7,85.88,29.2,7.3,42.0,1010.2,100.0,16.7,0,0,1.0,0.0,0.0,0.0,0.0,9.81,7356,7292,1369,1256,1991,1781,838,0,56
2024-01-19 22:00:00,3.6,1.7,1.6,86.61,31.7,7.3,29.0,1012.2,100.0,16.6,0,0,1.0,0.0,0.0,0.0,0.0,9.79,6773,7345,1372,1611,1758,1729,818,0,56
2024-01-19 23:00:00,2.6,-0.5,1.8,94.55,36.7,11.2,61.0,1012.9,100.0,5.4,0,0,1.0,0.0,0.0,0.0,0.0,7.44,6445,7560,1381,1834,1697,1751,839,0,58
2024-01-20 00:00:00,2.3,0.1,1.8,96.46,33.1,7.6,81.0,1013.4,100.0,5.4,0,0,1.0,0.0,0.0,0.0,0.0,7.91,6206,7550,1381,1982,1519,1767,844,0,58
2024-01-20 01:00:00,1.6,-0.7,1.1,96.36,33.1,7.6,52.0,1015.2,100.0,3.5,0,0,1.0,0.0,0.0,0.0,0.0,6.74,5919,7907,1380,2284,1685,1668,835,0,57
2024-01-20 02:00:00,0.6,0.6,0.1,96.34,26.3,4.0,81.0,1016.8,100.0,5.4,1,0,0.0,0.0,0.0,1.0,0.0,6.91,5836,7850,1381,2098,1726,1700,886,0,58
2024-01-20 03:00:00,0.2,0.2,-0.2,97.78,26.3,4.1,82.0,1017.4,100.0,1.1,0,0,1.0,0.0,0.0,0.0,0.0,6.43,5873,7868,1383,2067,1755,1717,889,0,58
2024-01-20 04:00:00,0.1,-2.5,-0.4,97.06,20.5,7.6,90.0,1018.2,100.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,6.52,5929,7912,1383,2085,1791,1708,888,0,58
2024-01-20 05:00:00,-0.1,-2.7,-0.4,98.41,16.9,7.3,62.0,1019.1,100.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,6.27,5948,7876,1385,2027,1796,1713,898,0,58
2024-01-20 06:00:00,-0.2,-2.7,-0.5,97.78,18.0,7.4,71.0,1020.2,100.0,0.1,1,0,0.0,1.0,0.0,0.0,0.0,6.22,6154,7918,1382,2039,1887,1692,862,0,57
2024-01-20 07:00:00,-0.4,-0.4,-0.7,97.85,21.2,4.3,80.0,1021.2,100.0,0.1,1,0,0.0,1.0,0.0,0.0,0.0,6.27,6602,8417,1385,1997,2336,1754,887,0,58
2024-01-20 08:00:00,-0.4,-3.0,-0.7,97.75,27.7,7.6,61.0,1022.4,100.0,0.1,1,0,0.0,0.0,0.0,0.0,1.0,6.45,7192,8728,1385,2041,2581,1737,922,1,59
2024-01-20 09:00:00,-0.7,-3.4,-0.9,98.35,30.2,7.8,60.0,1023.4,100.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,6.92,7574,8823,1384,2006,2679,1760,903,32,59
2024-01-20 10:00:00,-0.4,-3.0,-0.7,97.72,31.0,7.6,61.0,1024.5,100.0,1.1,1,1,1.0,0.0,0.0,0.0,0.0,7.72,7548,8760,1384,1817,2733,1772,886,108,59
2024-01-20 11:00:00,-0.5,-4.1,-0.9,96.8,31.0,10.8,51.0,1025.7,100.0,2.2,1,1,1.0,0.0,0.0,0.0,0.0,8.06,7412,8654,1382,1916,2503,1757,840,199,60
2024-01-20 12:00:00,-0.1,-0.1,-0.4,97.93,26.3,4.3,52.0,1026.1,100.0,4.0,1,1,1.0,0.0,0.0,0.0,0.0,7.46,7346,8411,1384,1835,2287,1754,848,247,57
2024-01-20 13:00:00,0.1,0.1,-0.4,96.68,22.7,4.0,62.0,1026.5,100.0,3.3,1,1,1.0,0.0,0.0,0.0,0.0,7.23,7190,8275,1383,1908,2082,1743,839,263,57
2024-01-20 14:00:00,0.2,-2.2,-0.5,95.43,18.4,7.0,52.0,1026.8,100.0,9.2,1,1,0.0,0.0,0.0,1.0,0.0,6.95,6941,7856,1382,1590,2015,1741,830,237,58
2024-01-20 15:00:00,0.6,0.6,-0.4,93.29,18.0,0.3,103.0,1027.1,100.0,9.3,1,1,1.0,0.0,0.0,0.0,0.0,6.9,6957,7689,1381,1393,2104,1761,850,140,58
2024-01-20 16:00:00,0.4,0.4,-0.5,93.95,12.2,0.1,89.0,1027.4,100.0,10.2,1,1,1.0,0.0,0.0,0.0,0.0,7.34,7285,7820,1380,1228,2416,1805,907,21,58
2024-01-20 17:00:00,0.0,0.0,-0.7,94.57,10.8,0.2,299.0,1028.1,100.0,10.1,1,0,1.0,0.0,0.0,0.0,0.0,9.04,7734,8040,1381,1011,2817,1814,955,0,57
2024-01-20 18:00:00,0.0,0.0,-0.9,93.72,9.4,3.6,241.0,1028.9,100.0,5.4,1,0,1.0,0.0,0.0,0.0,0.0,10.0,7820,8051,1382,832,2969,1836,973,0,58
2024-01-20 19:00:00,-0.4,-0.4,-0.9,96.27,11.9,3.6,250.0,1029.6,99.4,4.5,1,0,1.0,0.0,0.0,0.0,0.0,10.5,7715,7787,1384,631,2911,1846,956,0,60
2024-01-20 20:00:00,-0.4,-0.4,-1.0,95.73,11.5,3.7,240.0,1030.1,90.8,5.4,1,0,1.0,0.0,0.0,0.0,0.0,10.5,7522,7485,1383,542,2698,1853,950,0,59
2024-01-20 21:00:00,-1.0,-3.6,-1.7,95.0,13.7,7.3,240.0,1030.4,90.1,6.3,1,0,1.0,0.0,0.0,0.0,0.0,9.32,7102,7231,1383,431,2548,1854,957,0,60
2024-01-20 22:00:00,-1.5,-4.3,-2.2,94.9,15.8,7.5,240.0,1030.9,89.2,7.3,1,0,0.0,0.0,1.0,0.0,0.0,8.9,6672,6910,1385,322,2444,1846,856,0,59
2024-01-20 23:00:00,-2.2,-5.0,-2.9,94.89,19.8,7.3,241.0,1030.9,78.3,8.2,1,0,0.0,0.0,1.0,0.0,0.0,7.64,6347,6827,1384,335,2360,1825,864,0,58
2024-01-21 00:00:00,-2.9,-2.9,-3.4,96.28,20.2,3.7,242.0,1031.0,59.7,8.1,1,0,0.0,0.0,1.0,0.0,0.0,7.54,6047,6221,1381,486,1688,1744,864,0,58
2024-01-21 01:00:00,-3.1,-3.1,-4.0,93.75,21.6,3.7,251.0,1031.0,32.1,9.0,1,0,0.0,0.0,1.0,0.0,0.0,6.91,5770,6267,1383,530,1698,1729,869,0,59
2024-01-21 02:00:00,-4.0,-4.0,-4.6,95.51,20.9,3.7,250.0,1030.8,0.0,8.1,1,0,0.0,0.0,0.0,0.0,0.0,6.95,5670,6261,1383,557,1689,1713,862,0,57
2024-01-21 03:00:00,-4.5,-4.5,-5.1,95.39,20.9,3.7,279.0,1031.1,0.0,9.1,1,0,0.0,0.0,0.0,0.0,0.0,5.8,5716,6328,1382,560,1715,1740,871,0,59
2024-01-21 04:00:00,-4.6,-4.6,-5.6,92.8,21.2,3.7,258.0,1031.1,0.0,11.8,1,0,0.0,0.0,0.0,0.0,0.0,5.52,5718,6253,1382,392,1763,1763,894,0,59
2024-01-21 05:00:00,-5.6,-5.6,-6.4,93.94,22.0,3.9,222.0,1031.4,0.0,10.0,1,0,0.0,0.0,0.0,0.0,0.0,5.09,5717,6194,1385,329,1774,1754,894,0,59
2024-01-21 06:00:00,-6.0,-9.5,-6.8,94.01,21.2,7.3,222.0,1031.8,46.1,10.0,1,0,0.0,0.0,1.0,0.0,0.0,5.37,5866,6194,1382,332,1781,1759,880,0,58
2024-01-21 07:00:00,-6.3,-9.8,-7.1,93.99,20.2,7.2,231.0,1032.1,76.7,10.0,1,0,0.0,0.0,1.0,0.0,0.0,6.12,6090,6685,1382,312,2255,1792,891,0,51
2024-01-21 08:00:00,-7.5,-11.1,-8.4,93.15,19.8,7.0,212.0,1033.1,75.5,10.0,1,0,0.0,0.0,0.0,0.0,1.0,6.14,6366,6939,1384,272,2507,1800,909,14,52
2024-01-21 09:00:00,-6.2,-10.9,-7.0,94.57,25.6,10.6,230.0,1033.8,93.9,3.6,1,1,1.0,0.0,0.0,0.0,0.0,6.47,6665,7196,1381,383,2578,1814,896,85,56
2024-01-21 10:00:00,-4.8,-8.1,-5.3,96.19,26.6,7.3,240.0,1034.1,99.6,1.1,1,1,1.0,0.0,0.0,0.0,0.0,6.63,6654,7493,1384,415,2746,1808,885,197,57
2024-01-21 11:00:00,-2.7,-6.8,-3.6,94.19,27.0,10.8,231.0,1034.3,99.9,8.7,1,1,1.0,0.0,0.0,0.0,0.0,5.9,6453,7525,1382,441,2671,1809,882,283,57
2024-01-21 12:00:00,-1.9,-4.7,-3.2,90.91,27.4,7.2,241.0,1034.5,99.9,10.9,1,1,1.0,0.0,0.0,0.0,0.0,5.47,6372,7631,1382,422,2703,1826,893,346,57
2024-01-21 13:00:00,-1.4,-4.2,-3.0,88.97,26.3,7.4,250.0,1034.4,99.9,11.1,1,1,1.0,0.0,0.0,0.0,0.0,5.1,6238,7376,1382,427,2437,1815,865,391,58
2024-01-21 14:00:00,-1.4,-4.1,-3.2,87.59,21.2,7.3,243.0,1034.3,99.7,12.8,1,1,1.0,0.0,0.0,0.0,0.0,4.63,6043,7111,1384,421,2207,1816,858,361,60
2024-01-21 15:00:00,-1.1,-3.8,-3.1,86.18,20.5,7.2,242.0,1034.5,89.7,11.9,1,1,0.0,0.0,1.0,0.0,0.0,4.7,6169,6866,1382,409,2073,1817,863,261,58
2024-01-21 16:00:00,-1.6,-1.6,-3.1,89.37,16.9,3.6,242.0,1035.0,99.8,10.0,1,1,1.0,0.0,0.0,0.0,0.0,5.58,6578,6894,1379,423,2245,1841,889,64,52
2024-01-21 17:00:00,-2.1,-4.9,-3.6,89.47,12.2,7.1,230.0,1035.3,90.6,8.2,1,0,1.0,0.0,0.0,0.0,0.0,7.1,7109,7356,1385,393,2657,1890,971,1,57
2024-01-21 18:00:00,-2.6,-5.5,-3.8,91.42,6.5,7.1,239.0,1035.9,99.9,10.0,1,0,1.0,0.0,0.0,0.0,0.0,9.5,7436,7818,1385,384,3098,1906,986,0,59
2024-01-21 19:00:00,-2.7,-2.7,-3.9,91.51,5.4,3.7,278.0,1036.8,99.9,10.0,1,0,1.0,0.0,0.0,0.0,0.0,9.88,7397,7919,1385,491,3086,1909,987,0,62
2024-01-21 20:00:00,-2.7,-2.7,-3.7,92.8,3.6,3.7,234.0,1037.7,99.9,7.2,1,0,1.0,0.0,0.0,0.0,0.0,10.19,7286,7895,1380,741,2813,1908,993,0,60
2024-01-21 21:00:00,-3.2,-3.2,-4.0,94.14,4.0,0.3,255.0,1038.2,99.8,5.4,1,0,1.0,0.0,0.0,0.0,0.0,9.87,7000,7791,1385,749,2665,1890,1039,0,61
2024-01-21 22:00:00,-3.7,-3.7,-4.5,94.32,2.5,3.6,317.0,1038.5,99.8,4.1,1,0,1.0,0.0,0.0,0.0,0.0,9.4,6559,7456,1384,734,2433,1871,975,0,60
2024-01-21 23:00:00,-3.9,-3.9,-4.5,95.69,4.3,3.8,310.0,1038.8,99.8,1.9,1,0,1.0,0.0,0.0,0.0,0.0,6.9,6288,7303,1383,731,2272,1874,979,0,61
2024-01-22 00:00:00,-4.4,-4.4,-4.9,96.34,6.5,3.8,317.0,1039.0,99.8,0.9,1,0,0.0,1.0,0.0,0.0,0.0,6.51,5918,6445,1384,620,1620,1836,925,0,60
2024-01-22 01:00:00,-5.2,-5.2,-5.5,97.57,9.0,3.8,310.0,1039.1,100.0,0.9,1,0,0.0,1.0,0.0,0.0,0.0,6.05,5835,6520,1384,570,1826,1809,869,0,60
2024-01-22 02:00:00,-6.2,-6.2,-6.7,96.1,7.2,0.3,337.0,1039.1,99.9,2.8,1,0,1.0,0.0,0.0,0.0,0.0,5.16,5726,6439,1383,478,1819,1816,883,0,60
2024-01-22 03:00:00,-5.6,-5.6,-6.1,96.01,8.3,3.6,249.0,1039.2,99.8,1.0,1,0,1.0,0.0,0.0,0.0,0.0,5.4,5656,6355,1381,385,1826,1815,888,0,60
2024-01-22 04:00:00,-5.9,-5.9,-6.3,97.35,9.0,3.8,212.0,1038.9,99.8,0.0,1,0,1.0,0.0,0.0,0.0,0.0,5.08,5875,6291,1381,262,1845,1837,907,0,59
2024-01-22 05:00:00,-6.9,-6.9,-7.5,95.92,9.7,3.6,241.0,1039.1,96.8,1.1,1,0,1.0,0.0,0.0,0.0,0.0,4.42,6207,6211,1384,175,1849,1839,903,0,59
2024-01-22 06:00:00,-7.0,-7.0,-7.9,93.77,9.7,3.6,222.0,1039.1,97.2,1.1,1,0,1.0,0.0,0.0,0.0,0.0,4.93,6935,6291,1383,89,2002,1844,916,0,59
2024-01-22 07:00:00,-7.2,-7.2,-8.1,93.04,8.3,3.6,241.0,1039.1,85.8,1.3,1,0,0.0,0.0,1.0,0.0,0.0,9.57,7926,7355,1382,120,2897,1890,1004,0,58
2024-01-22 08:00:00,-8.1,-8.1,-9.0,93.55,9.4,3.3,210.0,1039.5,83.6,2.2,1,0,0.0,0.0,0.0,0.0,1.0,10.6,8542,7605,1384,89,3137,1896,1010,28,60
2024-01-22 09:00:00,-7.8,-7.8,-8.6,93.75,11.2,3.8,222.0,1039.5,92.1,0.3,1,1,0.0,1.0,0.0,0.0,0.0,11.45,8713,7673,1343,83,3171,1896,985,129,60
2024-01-22 10:00:00,-7.6,-7.6,-8.7,92.36,14.0,3.5,201.0,1039.7,92.1,2.2,1,1,1.0,0.0,0.0,0.0,0.0,12.2,8489,7753,1333,100,3133,1904,981,244,58
2024-01-22 11:00:00,-6.6,-6.6,-7.6,92.47,13.7,3.9,201.0,1039.7,82.9,2.1,1,1,0.0,0.0,1.0,0.0,0.0,10.93,8092,7616,1348,107,2883,1895,994,331,56
2024-01-22 12:00:00,-5.4,-8.7,-7.3,86.66,13.7,7.1,211.0,1039.6,55.3,5.0,1,1,0.0,0.0,1.0,0.0,0.0,8.18,7956,7472,1296,144,2731,1891,961,391,56
2024-01-22 13:00:00,-3.2,-3.2,-6.9,75.79,14.4,3.8,219.0,1039.0,1.9,9.3,1,1,0.0,0.0,0.0,0.0,0.0,7.83,7820,7327,1311,159,2584,1880,933,404,55
2024-01-22 14:00:00,-2.6,-2.6,-6.4,75.32,14.4,3.8,210.0,1038.2,0.2,9.4,1,1,0.0,0.0,0.0,0.0,0.0,6.77,7695,7134,1290,188,2515,1865,871,342,59
2024-01-22 15:00:00,-3.5,-6.6,-6.9,77.67,15.8,7.2,219.0,1037.5,1.9,9.4,1,1,0.0,0.0,0.0,0.0,0.0,8.32,7821,7122,1329,214,2566,1861,878,210,61
2024-01-22 16:00:00,-4.9,-8.3,-6.3,90.01,16.2,7.5,220.0,1037.2,92.1,4.0,1,1,1.0,0.0,0.0,0.0,0.0,9.04,8012,7191,1297,230,2747,1883,918,57,56
2024-01-22 17:00:00,-5.6,-8.9,-6.4,93.94,16.2,7.2,220.0,1036.7,92.1,2.6,1,0,1.0,0.0,0.0,0.0,0.0,11.34,8424,7380,1307,287,2835,1903,982,4,59
2024-01-22 18:00:00,-5.7,-9.1,-6.4,94.66,14.8,7.2,238.0,1036.5,92.1,2.5,1,0,1.0,0.0,0.0,0.0,0.0,12.2,8558,7534,1363,334,2899,1910,964,0,63
2024-01-22 19:00:00,-5.9,-9.3,-6.5,95.44,13.7,7.2,220.0,1036.3,93.0,1.6,1,0,1.0,0.0,0.0,0.0,0.0,13.18,8493,7430,1368,337,2788,1913,960,0,63
2024-01-22 20:00:00,-6.2,-9.7,-7.0,94.09,15.1,7.2,210.0,1035.8,93.9,1.5,1,0,1.0,0.0,0.0,0.0,0.0,12.2,8304,7477,1366,376,2784,1915,976,0,61
2024-01-22 21:00:00,-6.5,-10.0,-7.4,93.48,15.8,7.2,221.0,1035.3,93.6,1.5,1,0,1.0,0.0,0.0,0.0,0.0,11.45,7838,7473,1365,359,2823,1907,954,0,62
2024-01-22 22:00:00,-6.9,-6.9,-7.7,94.04,12.6,3.7,232.0,1034.9,93.9,1.5,1,0,1.0,0.0,0.0,0.0,0.0,10.86,7228,7335,1367,374,2748,1912,872,0,61
2024-01-22 23:00:00,-6.7,-6.7,-7.7,92.65,8.6,3.8,221.0,1034.3,93.9,1.0,1,0,1.0,0.0,0.0,0.0,0.0,9.98,6769,7243,1365,367,2664,1880,905,0,62
2024-01-23 00:00:00,-7.2,-7.2,-8.2,92.58,6.1,3.5,222.0,1033.9,93.9,1.0,1,0,1.0,0.0,0.0,0.0,0.0,9.75,6513,6777,1372,368,2103,1901,959,13,62
2024-01-23 01:00:00,-7.3,-7.3,-8.3,92.62,6.8,3.6,217.0,1032.9,84.7,1.0,1,0,0.0,0.0,1.0,0.0,0.0,9.0,6290,6554,1374,382,1934,1813,986,0,61
2024-01-23 02:00:00,-7.3,-7.3,-8.3,92.54,6.8,0.3,289.0,1032.1,84.7,1.9,1,0,0.0,0.0,1.0,0.0,0.0,7.59,6185,6575,1391,448,1968,1822,888,0,60
2024-01-23 03:00:00,-8.4,-8.4,-9.5,91.69,6.8,0.3,335.0,1031.7,75.5,4.7,1,0,0.0,0.0,1.0,0.0,0.0,7.2,6109,6623,1393,520,1931,1818,899,0,62
2024-01-23 04:00:00,-8.9,-8.9,-9.7,93.93,6.5,4.0,308.0,1030.8,100.0,0.8,1,0,0.0,1.0,0.0,0.0,0.0,6.51,6179,6689,1390,610,1938,1796,892,0,63
2024-01-23 05:00:00,-9.8,-9.8,-11.0,90.25,8.3,0.0,279.0,1030.4,99.8,3.8,1,0,1.0,0.0,0.0,0.0,0.0,6.51,6414,6729,1396,684,1886,1811,891,0,62
2024-01-23 06:00:00,-9.9,-9.9,-11.3,89.69,8.6,3.6,233.0,1029.6,63.1,3.8,1,0,0.0,0.0,1.0,0.0,0.0,7.03,7087,7108,1395,1032,1942,1808,869,0,62
2024-01-23 07:00:00,-8.9,-8.9,-10.0,91.65,7.9,3.6,215.0,1029.1,100.0,1.9,1,0,1.0,0.0,0.0,0.0,0.0,12.2,7967,7911,1396,1268,2447,1879,860,0,60
2024-01-23 08:00:00,-8.9,-8.9,-10.1,90.99,9.0,3.6,192.0,1028.9,100.0,1.0,1,0,0.0,0.0,0.0,0.0,1.0,12.2,8553,8262,1395,1279,2755,1868,878,25,61
2024-01-23 09:00:00,-8.6,-8.6,-9.8,91.08,11.9,3.6,269.0,1028.8,100.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,12.2,8764,8410,1363,984,3048,1875,956,118,61
2024-01-23 10:00:00,-8.0,-8.0,-9.2,91.06,13.3,3.6,215.0,1028.8,99.9,1.0,1,1,1.0,0.0,0.0,0.0,0.0,12.2,8623,8360,1363,754,3071,1900,990,219,62
2024-01-23 11:00:00,-6.7,-6.7,-7.7,92.56,13.3,3.6,222.0,1028.6,99.3,2.9,1,1,1.0,0.0,0.0,0.0,0.0,10.12,8385,8025,1339,539,2918,1892,986,287,61
2024-01-23 12:00:00,-6.1,-9.6,-7.1,92.6,14.8,7.1,203.0,1028.1,99.0,3.0,1,1,1.0,0.0,0.0,0.0,0.0,8.71,8190,7811,1344,483,2811,1882,909,321,60
2024-01-23 13:00:00,-5.8,-5.8,-6.8,92.62,19.4,3.9,229.0,1028.1,98.3,4.1,1,1,1.0,0.0,0.0,0.0,0.0,6.76,8057,7597,1362,457,2653,1891,897,274,62
2024-01-23 14:00:00,-5.1,-8.6,-6.2,92.52,21.2,7.5,220.0,1027.5,99.0,4.1,1,1,1.0,0.0,0.0,0.0,0.0,6.14,7940,7499,1358,457,2619,1897,876,236,60
2024-01-23 15:00:00,-5.0,-8.3,-5.9,93.25,22.3,7.4,229.0,1027.1,99.7,4.0,1,1,1.0,0.0,0.0,0.0,0.0,6.59,7946,7475,1365,487,2546,1903,977,136,59
2024-01-23 16:00:00,-4.9,-8.3,-5.5,95.32,22.3,7.7,221.0,1027.5,99.9,4.0,1,1,1.0,0.0,0.0,0.0,0.0,8.81,8117,7534,1373,472,2714,1901,979,31,59
2024-01-23 17:00:00,-5.1,-9.6,-5.8,94.65,21.6,10.8,249.0,1027.8,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,11.79,8435,7494,1350,475,2749,1902,956,0,61
2024-01-23 18:00:00,-4.9,-8.3,-5.8,93.44,19.1,7.4,230.0,1027.6,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,14.13,8520,7531,1337,374,2877,1901,977,0,61
2024-01-23 19:00:00,-5.4,-9.0,-6.1,94.73,22.0,7.7,220.0,1027.9,100.0,2.1,1,0,1.0,0.0,0.0,0.0,0.0,17.46,8462,7433,1351,286,2851,1905,979,0,61
2024-01-23 20:00:00,-5.3,-9.9,-6.1,94.07,22.3,10.8,240.0,1028.6,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,15.42,8197,7323,1374,238,2759,1906,985,0,60
2024-01-23 21:00:00,-5.0,-8.2,-5.9,93.39,22.3,7.2,242.0,1028.8,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,12.2,7768,7072,1374,160,2566,1912,998,0,61
2024-01-23 22:00:00,-4.9,-8.2,-5.7,94.07,20.9,7.4,229.0,1028.6,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,12.2,7199,6919,1374,215,2392,1910,967,0,62
2024-01-23 23:00:00,-5.0,-8.2,-5.7,94.79,18.7,7.2,222.0,1029.3,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,9.79,6739,6820,1378,145,2335,1909,991,0,61
2024-01-24 00:00:00,-5.0,-8.2,-5.7,94.79,17.3,7.2,250.0,1029.4,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,9.41,6442,6376,1382,158,1887,1900,989,0,59
2024-01-24 01:00:00,-5.0,-8.2,-5.9,93.4,14.8,7.2,231.0,1029.5,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0,8.94,6291,6150,1381,101,1844,1854,908,0,60
2024-01-24 02:00:00,-5.0,-5.0,-5.7,94.72,5.8,3.9,259.0,1029.4,100.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,7.64,6180,6273,1381,44,2059,1825,904,0,60
2024-01-24 03:00:00,-5.0,-8.1,-5.7,94.82,5.8,6.9,221.0,1029.8,100.0,1.1,1,0,1.0,0.0,0.0,0.0,0.0,7.16,6126,6302,1391,74,2056,1823,898,0,61
2024-01-24 04:00:00,-4.9,-4.9,-5.5,95.49,5.0,0.3,289.0,1030.2,100.0,2.9,1,0,1.0,0.0,0.0,0.0,0.0,6.57,6136,6355,1394,153,2051,1789,906,0,61
2024-01-24 05:00:00,-4.9,-4.9,-5.5,95.46,4.7,0.3,287.0,1030.1,100.0,2.9,1,0,1.0,0.0,0.0,0.0,0.0,5.29,6275,6193,1395,267,1774,1818,890,0,61
2024-01-24 06:00:00,-4.7,-4.7,-5.4,94.82,4.3,0.3,213.0,1030.1,100.0,2.1,1,0,1.0,0.0,0.0,0.0,0.0,5.31,6633,6474,1395,246,2087,1815,871,0,60
2024-01-24 07:00:00,-4.7,-4.7,-5.4,94.79,4.7,0.2,210.0,1030.7,100.0,2.1,1,0,1.0,0.0,0.0,0.0,0.0,7.9,7074,7300,1393,148,2821,1890,983,0,62
2024-01-24 08:00:00,-4.7,-4.7,-5.4,94.77,5.4,3.6,213.0,1031.1,100.0,3.0,1,0,0.0,0.0,0.0,0.0,1.0,9.7,7678,7345,1398,89,2908,1892,972,26,60
2024-01-24 09:00:00,-4.7,-4.7,-5.2,96.12,6.5,3.6,263.0,1031.1,100.0,2.9,1,1,1.0,0.0,0.0,0.0,0.0,12.2,7974,7600,1396,94,3010,1913,986,140,60
2024-01-24 10:00:00,-4.0,-4.0,-4.7,94.85,11.5,3.7,241.0,1031.5,100.0,2.0,1,1,1.0,0.0,0.0,0.0,0.0,12.2,7873,7648,1395,180,2870,1913,959,269,61
2024-01-24 11:00:00,-3.7,-3.7,-4.5,94.08,14.0,3.8,239.0,1031.4,99.4,2.0,1,1,1.0,0.0,0.0,0.0,0.0,10.72,7697,7506,1396,179,2690,1909,933,337,61
2024-01-24 12:00:00,-2.9,-2.9,-3.7,93.92,16.6,3.9,221.0,1030.8,98.8,2.1,1,1,1.0,0.0,0.0,0.0,0.0,9.5,7555,7549,1396,209,2745,1868,885,383,60
2024-01-24 13:00:00,-1.9,-1.9,-2.9,93.24,17.6,3.9,231.0,1029.8,98.8,2.2,1,1,1.0,0.0,0.0,0.0,0.0,9.39,7448,7299,1395,230,2493,1871,894,356,60
2024-01-24 14:00:00,-1.9,-4.7,-2.9,93.08,18.4,7.2,212.0,1028.5,98.2,2.2,1,1,1.0,0.0,0.0,0.0,0.0,9.16,7336,7249,1397,255,2487,1856,929,264,59
2024-01-24 15:00:00,-2.1,-5.0,-3.0,93.94,19.4,7.5,212.0,1027.5,95.8,2.2,1,1,1.0,0.0,0.0,0.0,0.0,9.43,7436,7462,1395,419,2614,1873,968,131,60
2024-01-24 16:00:00,-2.9,-5.9,-3.6,94.6,19.4,7.5,220.0,1027.1,98.7,2.1,1,1,1.0,0.0,0.0,0.0,0.0,10.09,7653,7807,1394,657,2802,1882,972,35,62
2024-01-24 17:00:00,-3.3,-6.5,-4.2,94.16,18.4,7.5,239.0,1026.4,99.7,2.1,1,0,1.0,0.0,0.0,0.0,0.0,10.1,7995,8153,1395,1054,2803,1883,956,0,62
2024-01-24 18:00:00,-3.9,-7.0,-4.4,96.22,18.7,7.4,230.0,1025.0,100.0,1.1,1,0,1.0,0.0,0.0,0.0,0.0,11.19,8141,8558,1395,1426,2822,1891,959,0,61
2024-01-24 19:00:00,-4.6,-7.9,-5.1,96.23,22.0,7.5,221.0,1024.6,100.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,12.2,7942,8718,1395,1658,2747,1892,965,0,61
2024-01-24 20:00:00,-4.3,-7.6,-4.9,96.14,20.9,7.5,220.0,1024.0,100.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0,12.2,7777,8794,1396,1825,2666,1892,953,0,60
2024-01-24 21:00:00,-3.7,-6.8,-4.2,96.2,21.6,7.5,229.0,1023.1,100.0,2.2,1,0,1.0,0.0,0.0,0.0,0.0,11.93,7429,8793,1396,1999,2530,1856,953,0,59
2024-01-24 22:00:00,-2.9,-5.9,-3.4,96.13,19.8,7.4,221.0,1021.9,100.0,3.5,1,0,1.0,0.0,0.0,0.0,0.0,9.36,6820,8627,1393,2088,2344,1829,910,0,59
2024-01-24 23:00:00,-2.9,-5.8,-3.4,96.11,18.7,7.2,230.0,1021.4,99.4,3.5,1,0,1.0,0.0,0.0,0.0,0.0,7.17,6435,8437,1395,1983,2304,1819,876,0,59
2024-01-25 00:00:00,-3.1,-6.1,-3.7,96.11,19.4,7.2,222.0,1020.0,60.1,3.5,1,0,0.0,0.0,1.0,0.0,0.0,5.53,6061,7620,1395,1824,1694,1769,879,0,59
2024-01-25 01:00:00,-3.0,-5.9,-3.7,94.83,19.1,7.2,221.0,1019.1,74.5,3.5,1,0,0.0,0.0,1.0,0.0,0.0,4.84,5881,7542,1397,1837,1586,1772,891,0,57
2024-01-25 02:00:00,-2.4,-6.4,-3.2,94.19,16.6,10.8,230.0,1017.9,56.0,4.4,1,0,0.0,0.0,1.0,0.0,0.0,4.88,5803,7526,1396,1826,1583,1771,892,0,58
