datetime,temp,feelslike,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,has_snow,has_solarradiation,icon_cloudy,icon_fog,icon_partly_cloudy,icon_rain,icon_snow
2024-01-22 21:00:00,-6.5,-10.0,-7.4,93.48,15.8,7.2,221.0,1035.3,93.6,1.5,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-22 22:00:00,-6.9,-6.9,-7.7,94.04,12.6,3.7,232.0,1034.9,93.9,1.5,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-22 23:00:00,-6.7,-6.7,-7.7,92.65,8.6,3.8,221.0,1034.3,93.9,1.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 00:00:00,-7.2,-7.2,-8.2,92.58,6.1,3.5,222.0,1033.9,93.9,1.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 01:00:00,-7.3,-7.3,-8.3,92.62,6.8,3.6,217.0,1032.9,84.7,1.0,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-23 02:00:00,-7.3,-7.3,-8.3,92.54,6.8,0.3,289.0,1032.1,84.7,1.9,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-23 03:00:00,-8.4,-8.4,-9.5,91.69,6.8,0.3,335.0,1031.7,75.5,4.7,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-23 04:00:00,-8.9,-8.9,-9.7,93.93,6.5,4.0,308.0,1030.8,100.0,0.8,1,0,0.0,1.0,0.0,0.0,0.0
2024-01-23 05:00:00,-9.8,-9.8,-11.0,90.25,8.3,0.0,279.0,1030.4,99.8,3.8,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 06:00:00,-9.9,-9.9,-11.3,89.69,8.6,3.6,233.0,1029.6,63.1,3.8,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-23 07:00:00,-8.9,-8.9,-10.0,91.65,7.9,3.6,215.0,1029.1,100.0,1.9,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 08:00:00,-8.9,-8.9,-10.1,90.99,9.0,3.6,192.0,1028.9,100.0,1.0,1,0,0.0,0.0,0.0,0.0,1.0
2024-01-23 09:00:00,-8.6,-8.6,-9.8,91.08,11.9,3.6,269.0,1028.8,100.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-23 10:00:00,-8.0,-8.0,-9.2,91.06,13.3,3.6,215.0,1028.8,99.9,1.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-23 11:00:00,-6.7,-6.7,-7.7,92.56,13.3,3.6,222.0,1028.6,99.3,2.9,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-23 12:00:00,-6.1,-9.6,-7.1,92.6,14.8,7.1,203.0,1028.1,99.0,3.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-23 13:00:00,-5.8,-5.8,-6.8,92.62,19.4,3.9,229.0,1028.1,98.3,4.1,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-23 14:00:00,-5.1,-8.6,-6.2,92.52,21.2,7.5,220.0,1027.5,99.0,4.1,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-23 15:00:00,-5.0,-8.3,-5.9,93.25,22.3,7.4,229.0,1027.1,99.7,4.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-23 16:00:00,-4.9,-8.3,-5.5,95.32,22.3,7.7,221.0,1027.5,99.9,4.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-23 17:00:00,-5.1,-9.6,-5.8,94.65,21.6,10.8,249.0,1027.8,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 18:00:00,-4.9,-8.3,-5.8,93.44,19.1,7.4,230.0,1027.6,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 19:00:00,-5.4,-9.0,-6.1,94.73,22.0,7.7,220.0,1027.9,100.0,2.1,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 20:00:00,-5.3,-9.9,-6.1,94.07,22.3,10.8,240.0,1028.6,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 21:00:00,-5.0,-8.2,-5.9,93.39,22.3,7.2,242.0,1028.8,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 22:00:00,-4.9,-8.2,-5.7,94.07,20.9,7.4,229.0,1028.6,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-23 23:00:00,-5.0,-8.2,-5.7,94.79,18.7,7.2,222.0,1029.3,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 00:00:00,-5.0,-8.2,-5.7,94.79,17.3,7.2,250.0,1029.4,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 01:00:00,-5.0,-8.2,-5.9,93.4,14.8,7.2,231.0,1029.5,100.0,3.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 02:00:00,-5.0,-5.0,-5.7,94.72,5.8,3.9,259.0,1029.4,100.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 03:00:00,-5.0,-8.1,-5.7,94.82,5.8,6.9,221.0,1029.8,100.0,1.1,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 04:00:00,-4.9,-4.9,-5.5,95.49,5.0,0.3,289.0,1030.2,100.0,2.9,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 05:00:00,-4.9,-4.9,-5.5,95.46,4.7,0.3,287.0,1030.1,100.0,2.9,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 06:00:00,-4.7,-4.7,-5.4,94.82,4.3,0.3,213.0,1030.1,100.0,2.1,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 07:00:00,-4.7,-4.7,-5.4,94.79,4.7,0.2,210.0,1030.7,100.0,2.1,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 08:00:00,-4.7,-4.7,-5.4,94.77,5.4,3.6,213.0,1031.1,100.0,3.0,1,0,0.0,0.0,0.0,0.0,1.0
2024-01-24 09:00:00,-4.7,-4.7,-5.2,96.12,6.5,3.6,263.0,1031.1,100.0,2.9,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-24 10:00:00,-4.0,-4.0,-4.7,94.85,11.5,3.7,241.0,1031.5,100.0,2.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-24 11:00:00,-3.7,-3.7,-4.5,94.08,14.0,3.8,239.0,1031.4,99.4,2.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-24 12:00:00,-2.9,-2.9,-3.7,93.92,16.6,3.9,221.0,1030.8,98.8,2.1,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-24 13:00:00,-1.9,-1.9,-2.9,93.24,17.6,3.9,231.0,1029.8,98.8,2.2,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-24 14:00:00,-1.9,-4.7,-2.9,93.08,18.4,7.2,212.0,1028.5,98.2,2.2,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-24 15:00:00,-2.1,-5.0,-3.0,93.94,19.4,7.5,212.0,1027.5,95.8,2.2,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-24 16:00:00,-2.9,-5.9,-3.6,94.6,19.4,7.5,220.0,1027.1,98.7,2.1,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-24 17:00:00,-3.3,-6.5,-4.2,94.16,18.4,7.5,239.0,1026.4,99.7,2.1,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 18:00:00,-3.9,-7.0,-4.4,96.22,18.7,7.4,230.0,1025.0,100.0,1.1,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 19:00:00,-4.6,-7.9,-5.1,96.23,22.0,7.5,221.0,1024.6,100.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 20:00:00,-4.3,-7.6,-4.9,96.14,20.9,7.5,220.0,1024.0,100.0,2.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 21:00:00,-3.7,-6.8,-4.2,96.2,21.6,7.5,229.0,1023.1,100.0,2.2,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 22:00:00,-2.9,-5.9,-3.4,96.13,19.8,7.4,221.0,1021.9,100.0,3.5,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-24 23:00:00,-2.9,-5.8,-3.4,96.11,18.7,7.2,230.0,1021.4,99.4,3.5,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-25 00:00:00,-3.1,-6.1,-3.7,96.11,19.4,7.2,222.0,1020.0,60.1,3.5,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 01:00:00,-3.0,-5.9,-3.7,94.83,19.1,7.2,221.0,1019.1,74.5,3.5,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 02:00:00,-2.4,-6.4,-3.2,94.19,16.6,10.8,230.0,1017.9,56.0,4.4,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 03:00:00,-2.3,-6.2,-3.1,93.93,17.3,10.9,241.0,1017.2,10.8,4.5,1,0,0.0,0.0,0.0,0.0,0.0
2024-01-25 04:00:00,-3.4,-6.4,-4.3,93.27,14.4,7.3,221.0,1016.2,38.4,3.5,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 05:00:00,-3.6,-3.6,-4.3,94.77,12.6,0.6,252.0,1016.4,40.6,3.5,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 06:00:00,-3.3,-3.3,-3.9,96.06,18.7,3.6,223.0,1016.0,37.1,4.4,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 07:00:00,-3.8,-3.8,-4.6,94.14,18.7,0.4,250.0,1016.2,27.9,3.5,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 08:00:00,-4.0,-4.0,-4.9,93.45,11.9,3.7,203.0,1016.7,38.3,3.5,1,0,0.0,0.0,0.0,0.0,1.0
2024-01-25 09:00:00,-3.0,-3.0,-3.7,94.66,14.0,3.9,232.0,1016.6,40.2,4.4,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-25 10:00:00,-1.9,-4.5,-3.0,92.31,16.9,6.9,221.0,1016.8,48.8,3.5,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-25 11:00:00,2.5,2.5,-1.2,76.78,18.7,3.8,231.0,1016.4,49.0,6.3,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-25 12:00:00,4.4,4.4,0.0,73.44,18.4,3.7,203.0,1016.2,58.7,10.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-25 13:00:00,4.6,2.8,0.3,73.88,16.2,7.4,231.0,1015.6,79.9,12.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-25 14:00:00,4.8,4.8,0.8,75.58,19.4,4.1,213.0,1015.1,49.6,13.9,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-25 15:00:00,7.1,7.1,1.1,65.61,19.4,3.9,240.0,1014.9,30.6,14.9,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-25 16:00:00,7.2,5.9,0.9,64.18,18.4,7.2,240.0,1014.8,39.7,16.9,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-25 17:00:00,5.5,5.5,1.0,73.13,14.0,3.9,241.0,1014.7,51.3,16.2,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 18:00:00,5.1,5.1,1.0,74.89,9.7,3.7,270.0,1015.2,99.1,14.2,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-25 19:00:00,3.2,3.2,0.8,83.89,13.7,3.7,213.0,1015.7,86.4,11.9,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 20:00:00,2.6,2.6,0.5,86.13,15.8,0.3,247.0,1015.7,90.0,10.0,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-25 21:00:00,3.9,3.9,-0.2,75.05,16.2,3.7,276.0,1015.7,100.0,16.5,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-25 22:00:00,2.7,2.7,-0.2,81.2,18.7,3.7,243.0,1016.0,90.7,10.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-25 23:00:00,2.7,0.7,-0.2,81.09,10.8,7.1,223.0,1015.8,90.6,10.5,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-26 00:00:00,3.9,3.9,-0.5,72.96,19.4,3.9,241.0,1016.1,99.2,19.6,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-26 01:00:00,3.2,3.2,-0.9,74.67,18.7,3.7,249.0,1016.5,85.9,19.8,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-26 02:00:00,2.7,2.7,-1.2,75.74,19.8,3.7,224.0,1016.5,89.6,20.0,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-26 03:00:00,3.4,3.4,-1.0,72.86,19.4,3.7,291.0,1016.6,99.7,20.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-26 04:00:00,3.1,3.1,-0.9,75.15,19.4,0.4,239.0,1016.7,100.0,20.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-26 05:00:00,1.8,1.8,-0.7,83.42,18.4,3.9,231.0,1016.5,80.8,20.0,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-26 06:00:00,1.6,-0.5,-0.9,83.34,19.1,7.2,231.0,1016.5,90.4,20.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-26 07:00:00,1.2,-1.0,-1.0,85.26,19.8,7.2,226.0,1016.7,80.6,20.0,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-26 08:00:00,1.4,1.4,-1.0,84.41,18.0,3.7,203.0,1017.1,90.0,12.6,1,0,0.0,0.0,0.0,1.0,0.0
2024-01-26 09:00:00,1.6,1.6,-1.2,81.76,18.7,3.6,212.0,1017.8,89.3,20.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-26 10:00:00,3.3,1.4,-0.7,75.31,14.8,6.9,225.0,1018.3,77.5,14.5,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-26 11:00:00,5.3,5.3,-0.5,66.24,13.3,3.7,340.0,1019.5,87.6,20.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-26 12:00:00,6.0,4.6,0.7,68.41,24.5,7.2,74.0,1020.1,59.4,20.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-26 13:00:00,6.5,5.1,0.7,66.17,24.1,7.2,84.0,1019.9,80.2,20.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-26 14:00:00,5.7,5.7,0.4,68.84,18.4,3.9,84.0,1019.9,89.1,20.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-26 15:00:00,4.9,4.9,0.4,72.46,18.0,3.9,94.0,1020.2,89.8,20.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-26 16:00:00,5.2,5.2,0.7,72.42,17.6,3.7,143.0,1020.2,77.7,20.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-26 17:00:00,4.9,4.9,0.8,75.02,14.8,3.7,115.0,1020.2,58.4,20.0,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-26 18:00:00,2.5,2.5,0.3,85.3,10.1,3.6,221.0,1020.8,24.9,15.1,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-26 19:00:00,1.5,1.5,0.4,92.42,6.8,3.6,185.0,1021.3,0.9,10.0,1,0,0.0,0.0,0.0,0.0,0.0
2024-01-26 20:00:00,0.7,0.7,0.0,95.02,5.4,3.6,232.0,1021.7,1.3,4.5,1,0,0.0,0.0,0.0,0.0,0.0
2024-01-26 21:00:00,0.4,0.4,-0.3,95.12,5.4,3.6,222.0,1021.8,0.9,3.6,1,0,0.0,0.0,0.0,0.0,0.0
2024-01-26 22:00:00,-0.1,-0.1,-0.6,96.39,5.8,3.3,220.0,1022.0,23.5,1.3,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-26 23:00:00,-0.8,-0.8,-1.3,96.37,6.8,0.1,270.0,1021.9,0.2,1.7,1,0,0.0,0.0,0.0,0.0,0.0
2024-01-27 00:00:00,-1.2,-1.2,-1.6,97.0,7.6,0.1,294.0,1022.0,0.2,1.7,1,0,0.0,0.0,0.0,0.0,0.0
2024-01-27 01:00:00,-1.6,-1.6,-1.9,97.61,10.4,0.1,321.0,1021.6,1.0,1.7,1,0,0.0,0.0,0.0,0.0,0.0
2024-01-27 02:00:00,-1.6,-1.6,-2.1,96.26,7.2,0.1,320.0,1021.1,73.9,2.6,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-27 03:00:00,-1.1,-3.6,-1.6,96.32,9.0,6.6,220.0,1020.9,60.9,2.6,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-27 04:00:00,-1.1,-3.5,-1.4,97.57,10.4,6.6,210.0,1020.2,80.2,2.7,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-27 05:00:00,-1.6,-1.6,-2.0,96.91,11.2,3.6,229.0,1019.9,99.4,2.5,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-27 06:00:00,-1.5,-1.5,-2.2,95.05,13.3,3.8,220.0,1019.3,100.0,4.3,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-27 07:00:00,-1.4,-1.4,-2.2,94.44,13.3,3.4,191.0,1018.5,100.0,5.3,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-27 08:00:00,-1.1,-1.1,-1.8,95.0,11.2,0.6,224.0,1018.8,100.0,6.2,1,0,0.0,0.0,0.0,0.0,1.0
2024-01-27 09:00:00,-0.2,-0.2,-1.0,94.36,11.9,3.6,210.0,1018.9,100.0,7.8,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-27 10:00:00,0.3,0.3,-0.5,94.35,8.3,3.6,220.0,1018.9,100.0,6.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-27 11:00:00,1.1,1.1,-0.4,89.94,10.8,3.6,240.0,1019.3,100.0,11.5,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-27 12:00:00,2.3,2.3,-0.4,82.59,12.6,3.6,266.0,1019.6,100.0,11.8,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-27 13:00:00,3.1,3.1,-0.4,77.61,13.7,3.6,340.0,1019.5,90.0,13.7,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-27 14:00:00,3.6,3.6,-1.2,70.92,16.6,3.8,281.0,1020.1,80.2,12.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-27 15:00:00,4.6,4.6,-1.4,65.07,17.6,3.7,234.0,1020.4,90.2,11.9,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-27 16:00:00,3.5,3.5,-0.8,73.04,16.9,3.8,221.0,1020.9,100.0,10.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-27 17:00:00,3.1,3.1,-0.9,74.75,9.4,3.6,213.0,1021.6,100.0,8.2,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-27 18:00:00,2.8,2.8,-0.8,76.81,9.7,3.7,243.0,1022.1,90.5,7.8,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-27 19:00:00,1.8,1.8,-0.9,82.47,10.8,0.1,271.0,1022.7,61.6,6.9,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-27 20:00:00,1.5,1.5,-0.5,86.1,5.0,3.4,211.0,1023.6,80.0,2.3,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-27 21:00:00,2.9,2.9,0.1,81.65,4.7,3.8,333.0,1024.8,99.9,4.7,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-27 22:00:00,4.1,4.1,-0.7,71.13,6.1,3.8,231.0,1024.6,100.0,20.0,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-27 23:00:00,3.0,1.1,-0.7,76.45,6.8,6.9,227.0,1025.2,89.5,15.4,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-28 00:00:00,1.8,1.8,-1.5,78.74,5.8,0.1,286.0,1025.8,60.6,15.7,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-28 01:00:00,1.5,1.5,-1.9,78.08,5.8,3.7,288.0,1026.2,89.4,14.9,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-28 02:00:00,1.4,1.4,-2.4,76.22,5.8,0.3,245.0,1026.5,89.9,19.4,1,0,0.0,0.0,0.0,1.0,0.0
2024-01-28 03:00:00,1.2,1.2,-2.2,78.16,5.8,3.4,329.0,1027.1,99.4,19.5,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-28 04:00:00,1.0,1.0,-2.6,76.52,6.8,0.1,336.0,1027.4,100.0,19.6,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-28 05:00:00,1.0,1.0,-2.9,75.39,8.6,0.1,309.0,1027.8,80.9,19.6,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-28 06:00:00,0.2,0.2,-2.7,81.01,8.6,3.6,250.0,1028.2,90.1,19.5,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-28 07:00:00,-0.1,-0.1,-2.7,82.79,6.8,0.3,44.0,1028.7,80.2,19.5,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-28 08:00:00,-0.1,-0.1,-2.2,85.66,6.1,0.1,275.0,1029.4,89.9,13.8,1,0,0.0,0.0,0.0,0.0,1.0
2024-01-28 09:00:00,0.5,0.5,-1.9,83.99,6.8,3.6,220.0,1030.1,89.9,10.1,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-28 10:00:00,1.1,1.1,-1.9,80.06,7.9,3.6,230.0,1030.4,90.6,13.7,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-28 11:00:00,2.3,2.3,-1.9,73.86,11.2,3.6,249.0,1030.7,99.8,16.9,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-28 12:00:00,3.5,3.5,-2.5,64.94,13.3,3.6,269.0,1031.1,100.0,18.8,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-28 13:00:00,5.3,5.3,-2.7,56.22,13.0,3.9,232.0,1031.0,90.6,20.0,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-28 14:00:00,6.3,5.0,-2.7,52.6,7.2,6.9,215.0,1031.2,90.8,19.9,1,1,1.0,0.0,0.0,0.0,0.0
2024-01-28 15:00:00,4.2,4.2,0.4,76.11,17.3,4.2,97.0,1031.9,90.8,11.3,1,0,1.0,0.0,0.0,0.0,0.0
2024-01-28 16:00:00,4.3,4.3,0.6,76.91,20.9,3.9,72.0,1032.5,90.8,17.2,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-28 17:00:00,3.4,3.4,0.8,83.31,22.0,3.8,108.0,1033.2,100.0,13.3,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-28 18:00:00,3.1,3.1,0.3,82.36,17.3,3.6,68.0,1033.8,100.0,19.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-28 19:00:00,2.8,2.8,0.9,87.03,16.2,3.4,51.0,1034.9,100.0,17.5,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-28 20:00:00,2.5,2.5,-0.6,80.11,7.6,3.6,69.0,1035.3,90.8,19.4,1,0,0.0,0.0,0.0,1.0,0.0
2024-01-28 21:00:00,2.2,2.2,-2.2,72.62,11.9,3.6,58.0,1035.7,49.4,19.4,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-28 22:00:00,0.2,0.2,-2.6,81.29,13.3,0.3,19.0,1036.3,30.2,19.4,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-28 23:00:00,-0.8,-0.8,-2.7,86.91,14.4,3.5,80.0,1036.7,38.0,14.7,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 00:00:00,-0.8,-0.8,-2.5,88.17,23.0,0.0,22.0,1037.2,79.4,12.8,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 01:00:00,-1.0,-1.0,-2.9,86.91,22.7,0.1,278.0,1037.4,89.9,16.5,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 02:00:00,-1.3,-1.3,-3.2,86.84,13.0,0.3,323.0,1037.5,89.9,19.2,1,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 03:00:00,-0.8,-0.8,-3.0,85.18,14.0,0.1,274.0,1037.8,80.7,19.3,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 04:00:00,-1.5,-1.5,-3.3,88.04,9.4,3.6,205.0,1037.9,43.0,13.4,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 05:00:00,-2.3,-2.3,-3.3,92.97,7.9,0.3,264.0,1037.9,77.4,10.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 06:00:00,-0.8,-0.8,-2.2,89.99,7.6,3.6,233.0,1038.1,99.2,7.3,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-29 07:00:00,-0.3,-0.3,-1.7,89.96,5.8,0.3,136.0,1038.7,99.2,7.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-29 08:00:00,0.1,0.1,-2.3,83.7,1.4,0.6,96.0,1039.2,99.8,14.1,1,0,0.0,0.0,0.0,1.0,0.0
2024-01-29 09:00:00,-0.2,-0.2,-2.6,83.57,5.0,3.7,119.0,1039.7,99.9,17.7,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-29 10:00:00,0.6,0.6,-2.1,81.88,9.4,3.7,99.0,1040.0,99.6,16.9,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-29 11:00:00,1.8,1.8,-2.2,75.13,11.9,3.6,30.0,1040.2,90.4,18.7,0,1,1.0,0.0,0.0,0.0,0.0
2024-01-29 12:00:00,3.5,3.5,-2.3,65.68,11.9,0.3,35.0,1040.1,52.4,14.9,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-29 13:00:00,4.0,4.0,-3.3,59.05,10.1,3.6,73.0,1039.9,80.7,19.8,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-29 14:00:00,5.0,5.0,-3.6,53.79,9.4,3.6,71.0,1039.4,60.1,20.0,1,1,0.0,0.0,1.0,0.0,0.0
2024-01-29 15:00:00,3.9,3.9,-3.0,60.8,13.7,3.9,61.0,1039.4,59.1,20.0,0,1,0.0,0.0,1.0,0.0,0.0
2024-01-29 16:00:00,4.6,4.6,-4.3,52.26,16.2,3.7,54.0,1039.3,31.1,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 17:00:00,3.1,3.1,-2.9,65.05,16.9,3.9,52.0,1039.6,31.1,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 18:00:00,1.6,1.6,-2.5,74.03,14.8,3.6,51.0,1040.2,31.4,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 19:00:00,0.4,0.4,-2.4,81.41,13.7,3.6,22.0,1040.7,34.0,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-29 20:00:00,1.1,1.1,-2.4,77.62,16.6,3.6,29.0,1041.3,99.6,20.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-29 21:00:00,1.6,1.6,-2.4,74.96,16.9,3.6,49.0,1041.7,99.9,19.9,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-29 22:00:00,1.5,-0.7,-2.4,75.36,18.0,7.2,50.0,1042.0,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0
2024-01-29 23:00:00,1.1,1.1,-2.7,75.93,20.2,3.9,40.0,1042.0,80.6,20.0,0,0,0.0,0.0,1.0,0.0,0.0
2024-01-30 00:00:00,0.3,-2.0,-3.2,77.66,24.1,7.0,30.0,1042.2,1.6,20.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-01-30 01:00:00,-0.5,-0.5,-3.4,80.28,25.6,3.6,18.0,1042.3,48.2,19.6,0,0,0.0,0.0,1.0,0.0,0.0
